Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2010,CA-24,51342,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2018,US,51321,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2018,US,51321,USD ($),high
B24012_001E,American Community Survey,Income,Median Earnings,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years.,2008,CA-24,51301,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2012,CA-24,51284,USD ($),high
B24041_021E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Educational services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Educational services.",2018,US,51226,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2017,CA-24,51200,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2016,CA,51169,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2013,CA-24,51163,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2018,US,51125,USD ($),high
B24041_016E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2010,US,51099,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2014,CA-24,51094,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2013,US,51082,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2010,CA-24,51013,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2015,CA,50981,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2015,CA,50914,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2012,CA,50914,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2013,CA,50888,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2017,US,50877,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2017,US,50850,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2015,CA,50834,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2018,US,50810,USD ($),high
B24041_027E,American Community Survey,Income,Median Earnings in Industry: Public administration,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Public administration.,2009,US,50788,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2013,CA-24,50787,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2014,CA,50771,USD ($),high
B24041_014E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2010,US,50717,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2010,CA-24,50713,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2013,CA,50706,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2016,US,50701,USD ($),high
B24041_027E,American Community Survey,Income,Median Earnings in Industry: Public administration,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Public administration.,2008,US,50696,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2009,CA,50683,USD ($),high
B24041_024E,American Community Survey,Income,"Median Earnings in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2017,CA-24,50660,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2013,CA-24,50630,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2015,US,50626,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2014,CA-24,50604,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2014,CA-24,50604,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2012,CA-24,50569,USD ($),high
B24041_021E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Educational services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Educational services.",2017,US,50554,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2013,CA,50542,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2014,CA,50542,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2012,CA-24,50539,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2016,CA,50537,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2011,CA,50517,USD ($),high
B19049_001E,American Community Survey,Income,Median Household Income,"Median household income in the past 12 months. For five-year periods, this value is inflation-adjusted to the last year of the range.",2011,US,50502,USD ($),high
B25119_003E,American Community Survey,Income,Median Household Income: Renters,"Median household income in the past 12 months, for households that rent the housing unit they occupy. For five-year periods, this value is inflation-adjusted to the last year of the range.",2017,CA,50434,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2012,US,50431,USD ($),high
B24041_018E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services!!Management of companies and enterprises","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services!!Management of companies and enterprises.",2010,CA,50415,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2017,CA,50397,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2017,US,50379,USD ($),high
B24041_024E,American Community Survey,Income,"Median Earnings in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Arts, entertainment, and recreation, and accommodation and food services!!Arts, entertainment, and recreation.",2008,CA-24,50368,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2014,US,50345,USD ($),high
B24041_016E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2008,US,50312,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2013,US,50287,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2012,CA-24,50283,USD ($),high
B25119_003E,American Community Survey,Income,Median Household Income: Renters,"Median household income in the past 12 months, for households that rent the housing unit they occupy. For five-year periods, this value is inflation-adjusted to the last year of the range.",2016,CA-24,50278,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2014,CA,50271,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2018,CA,50252,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2008,CA-24,50240,USD ($),high
B19049_001E,American Community Survey,Income,Median Household Income,"Median household income in the past 12 months. For five-year periods, this value is inflation-adjusted to the last year of the range.",2009,US,50221,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2012,US,50198,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2015,CA-24,50189,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2018,CA,50181,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2012,CA,50170,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2016,CA-24,50135,USD ($),high
B24041_016E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2014,CA-24,50128,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2015,CA,50112,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2009,CA-24,50060,USD ($),high
B19049_001E,American Community Survey,Income,Median Household Income,"Median household income in the past 12 months. For five-year periods, this value is inflation-adjusted to the last year of the range.",2010,US,50046,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2010,CA,50029,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2016,US,50014,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2014,CA-24,50009,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2012,CA,49994,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2011,CA-24,49883,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2010,CA,49792,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2018,CA,49635,USD ($),high
B24041_016E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2009,US,49623,USD ($),high
B24041_021E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Educational services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Educational services.",2016,US,49550,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2017,CA,49548,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2016,CA,49531,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2011,CA-24,49426,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2017,CA,49420,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2013,CA-24,49415,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2018,CA-24,49410,USD ($),high
B24012_002E,American Community Survey,Income,Median Earnings for Male Population,Median earnings in the past 12 months for full-time year-round employed male above age of 16 years.,2011,CA-24,49393,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2011,CA,49386,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2014,CA-24,49360,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2011,CA,49353,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2011,US,49332,USD ($),high
B24041_014E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2008,US,49317,USD ($),high
B24041_014E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2014,CA-24,49306,USD ($),high
B24041_014E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Finance and insurance.",2009,US,49120,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2009,CA-24,49048,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2016,US,49004,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2009,CA,48973,USD ($),high
B24012_002E,American Community Survey,Income,Median Earnings for Male Population,Median earnings in the past 12 months for full-time year-round employed male above age of 16 years.,2010,CA-24,48921,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2015,CA-24,48917,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2017,US,48910,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2016,CA,48892,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2016,CA-24,48876,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2011,US,48813,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2012,CA-24,48685,USD ($),high
B24012_001E,American Community Survey,Income,Median Earnings,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years.,2009,CA-24,48644,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2018,US,48610,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2014,CA,48589,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2010,CA-24,48489,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2015,US,48452,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2010,CA,48391,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2018,CA-24,48389,USD ($),high
B24041_021E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Educational services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Educational services.",2015,US,48386,USD ($),high
B19049_002E,American Community Survey,Income,Median Household Income: Householder Under 25 Years,"Median household income in the past 12 months, for householders under 25 years old. For five-year periods, this value is inflation-adjusted to the last year of the range.",2009,CA-24,48257,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2008,CA-24,48235,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2008,CA,48225,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2010,US,48211,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2014,CA-24,48145,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2008,CA-24,48070,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2014,CA-24,47964,USD ($),high
B24041_020E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance.",2018,US,47960,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2010,CA-24,47932,USD ($),high
B24041_016E,American Community Survey,Income,"Median Earnings in Industry: Professional, scientific, and management, and administrative, and waste management services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Professional, scientific, and management, and administrative, and waste management services.",2012,CA-24,47906,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2009,CA,47904,USD ($),high
B19049_005E,American Community Survey,Income,Median Household Income: Householder 65 and Older,"Median household income in the past 12 months, for householders 65 and older. For five-year periods, this value is inflation-adjusted to the last year of the range.",2015,CA,47779,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2010,US,47490,USD ($),high
B24041_021E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Educational services","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Educational services.",2014,US,47426,USD ($),high
B24041_013E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing.",2016,CA-24,47422,USD ($),high
B24041_005E,American Community Survey,Income,Median Earnings in Industry: Construction,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Construction.,2017,CA,47387,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2017,US,47341,USD ($),high
