Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2016,Indiana,51382,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2016,US,2499671,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2017,Indianapolis,7624,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2017,Indiana,52190,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2017,US,2572116,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2018,Indianapolis,7773,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2018,Indiana,53944,$,high
S2401_C01_011E,American Community Survey,Income,Community and social service occupations,,2018,US,2640964,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2010,Indianapolis,4486,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2010,Indiana,22611,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2010,US,1643482,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2011,Indianapolis,4625,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2011,Indiana,22948,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2011,US,1654077,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2012,Indianapolis,4779,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2012,Indiana,23638,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2012,US,1662029,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2013,Indianapolis,4838,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2013,Indiana,23749,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2013,US,1665098,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2014,Indianapolis,5152,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2014,Indiana,24133,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2014,US,1669156,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2015,Indianapolis,5606,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2015,Indiana,24776,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2015,US,1680244,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2016,Indianapolis,5156,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2016,Indiana,24216,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2016,US,1692402,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2017,Indianapolis,5349,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2017,Indiana,24369,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2017,US,1706819,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2018,Indianapolis,4823,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2018,Indiana,22810,$,high
S2401_C01_012E,American Community Survey,Income,Legal occupations,,2018,US,1685153,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2010,Indianapolis,18859,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2010,Indiana,169325,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2010,US,8436145,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2011,Indianapolis,18786,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2011,Indiana,170219,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2011,US,8564978,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2012,Indianapolis,19182,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2012,Indiana,172358,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2012,US,8660533,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2013,Indianapolis,19549,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2013,Indiana,172655,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2013,US,8715072,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2014,Indianapolis,19783,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2014,Indiana,172554,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2014,US,8787346,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2015,Indianapolis,19430,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2015,Indiana,171891,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2015,US,8858448,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2016,Indianapolis,19402,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2016,Indiana,173408,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2016,US,8959122,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2017,Indianapolis,19621,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2017,Indiana,175502,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2017,US,9099897,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2018,Indianapolis,19930,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2018,Indiana,176272,$,high
S2401_C01_013E,American Community Survey,Income,"Educational instruction, and library occupations",,2018,US,9205592,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2010,Indianapolis,7981,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2010,Indiana,40876,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2010,US,2650161,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2011,Indianapolis,8007,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2011,Indiana,40713,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2011,US,2658916,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2012,Indianapolis,7384,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2012,Indiana,39409,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2012,US,2668036,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2013,Indianapolis,7020,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2013,Indiana,39202,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2013,US,2682494,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2014,Indianapolis,7009,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2014,Indiana,40685,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2014,US,2741976,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2015,Indianapolis,6925,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2015,Indiana,41482,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2015,US,2810087,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2016,Indianapolis,6985,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2016,Indiana,42137,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2016,US,2892798,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2017,Indianapolis,7558,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2017,Indiana,44282,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2017,US,2977385,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2018,Indianapolis,7712,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2018,Indiana,45323,$,high
S2401_C01_014E,American Community Survey,Income,"Arts, design, entertainment, sports, and media occupations",,2018,US,3058227,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2010,Indianapolis,21310,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2010,Indiana,163888,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2010,US,7424049,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2011,Indianapolis,21371,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2011,Indiana,169095,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2011,US,7607640,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2012,Indianapolis,22141,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2012,Indiana,173656,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2012,US,7792371,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2013,Indianapolis,22699,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2013,Indiana,174393,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2013,US,7911032,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2014,Indianapolis,23056,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2014,Indiana,178006,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2014,US,8126509,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2015,Indianapolis,22977,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2015,Indiana,181180,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2015,US,8351132,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2016,Indianapolis,24067,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2016,Indiana,184626,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2016,US,8582789,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2017,Indianapolis,25685,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2017,Indiana,191088,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2017,US,8862599,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2018,Indianapolis,25905,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2018,Indiana,195338,$,high
S2401_C01_015E,American Community Survey,Income,Healthcare practitioners and technical occupations,,2018,US,9100674,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2010,Indianapolis,14065,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2010,Indiana,107732,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2010,US,5050100,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2011,Indianapolis,14027,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2011,Indiana,111123,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2011,US,5188256,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2012,Indianapolis,14712,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2012,Indiana,114530,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2012,US,5333656,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2013,Indianapolis,15113,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2013,Indiana,115614,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2013,US,5437871,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2014,Indianapolis,15434,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2014,Indiana,117949,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2014,US,5567715,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2015,Indianapolis,15385,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2015,Indiana,120857,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2015,US,5704159,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2016,Indianapolis,16073,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2016,Indiana,123031,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2016,US,5846351,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2017,Indianapolis,17109,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2017,Indiana,127515,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2017,US,6014096,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2018,Indianapolis,17481,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2018,Indiana,129619,$,high
S2401_C01_016E,American Community Survey,Income,Health diagnosing and treating practitioners and other technical occupations,,2018,US,6135435,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2010,Indianapolis,7245,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2010,Indiana,56156,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2010,US,2373949,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2011,Indianapolis,7344,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2011,Indiana,57972,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2011,US,2419384,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2012,Indianapolis,7429,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2012,Indiana,59126,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2012,US,2458715,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2013,Indianapolis,7586,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2013,Indiana,58779,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2013,US,2473161,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2014,Indianapolis,7622,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2014,Indiana,60057,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2014,US,2558794,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2015,Indianapolis,7592,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2015,Indiana,60323,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2015,US,2646973,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2016,Indianapolis,7994,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2016,Indiana,61595,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2016,US,2736438,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2017,Indianapolis,8576,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2017,Indiana,63573,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2017,US,2848503,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2018,Indianapolis,8424,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2018,Indiana,65719,$,high
S2401_C01_017E,American Community Survey,Income,Health technologists and technicians,,2018,US,2965239,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2010,Indianapolis,68629,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2010,Indiana,491144,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2010,US,24281015,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2011,Indianapolis,70981,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2011,Indiana,498797,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2011,US,24790091,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2012,Indianapolis,71895,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2012,Indiana,504456,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2012,US,25311187,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2013,Indianapolis,72234,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2013,Indiana,509612,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2013,US,25645065,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2014,Indianapolis,72760,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2014,Indiana,513303,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2014,US,26053338,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2015,Indianapolis,73127,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2015,Indiana,517254,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2015,US,26446906,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2016,Indianapolis,72493,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2016,Indiana,522908,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2016,US,26765182,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2017,Indianapolis,73038,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2017,Indiana,521924,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2017,US,27064027,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2018,Indianapolis,71540,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2018,Indiana,523048,$,high
S2401_C01_018E,American Community Survey,Income,Service occupations,,2018,US,27272863,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2010,Indianapolis,9159,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2010,Indiana,69370,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2010,US,3275129,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2011,Indianapolis,9955,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2011,Indiana,71248,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2011,US,3390788,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2012,Indianapolis,9995,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2012,Indiana,72161,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2012,US,3505347,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2013,Indianapolis,10281,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2013,Indiana,74025,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2013,US,3578407,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2014,Indianapolis,10780,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2014,Indiana,74982,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2014,US,3600248,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2015,Indianapolis,10541,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2015,Indiana,74474,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2015,US,3620362,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2016,Indianapolis,10417,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2016,Indiana,74532,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2016,US,3614865,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2017,Indianapolis,10384,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2017,Indiana,74232,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2017,US,3599168,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2018,Indianapolis,11997,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2018,Indiana,91536,$,high
S2401_C01_019E,American Community Survey,Income,Healthcare support occupations,,2018,US,4967031,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2010,Indianapolis,8178,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2010,Indiana,54454,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2010,US,3091553,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2011,Indianapolis,8735,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2011,Indiana,57057,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2011,US,3140611,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2012,Indianapolis,8644,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2012,Indiana,56122,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2012,US,3172920,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2013,Indianapolis,8289,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2013,Indiana,56424,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2013,US,3180940,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2014,Indianapolis,8340,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2014,Indiana,56914,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2014,US,3199909,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2015,Indianapolis,8130,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2015,Indiana,57236,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2015,US,3217627,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2016,Indianapolis,7288,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2016,Indiana,55043,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2016,US,3221331,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2017,Indianapolis,7202,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2017,Indiana,55524,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2017,US,3246525,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2018,Indianapolis,7410,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2018,Indiana,55689,$,high
S2401_C01_020E,American Community Survey,Income,Protective service occupations,,2018,US,3268923,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2010,Indianapolis,5710,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2010,Indiana,30943,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2010,US,1691142,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2011,Indianapolis,5943,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2011,Indiana,31329,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2011,US,1719855,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2012,Indianapolis,5819,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2012,Indiana,30747,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2012,US,1741974,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2013,Indianapolis,5522,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2013,Indiana,30816,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2013,US,1752014,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2014,Indianapolis,5307,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2014,Indiana,30576,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2014,US,1769250,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2015,Indianapolis,5128,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2015,Indiana,30946,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2015,US,1782243,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2016,Indianapolis,4588,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2016,Indiana,29825,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2016,US,1777506,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2017,Indianapolis,4686,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2017,Indiana,29637,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2017,US,1783914,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2018,Indianapolis,4821,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2018,Indiana,29366,$,high
S2401_C01_021E,American Community Survey,Income,"Fire fighting and prevention, and other protective service workers including supervisors",,2018,US,1790469,$,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2010,Indianapolis,2468,$,high
S2401_C01_022E,American Community Survey,Income,Law enforcement workers including supervisors,,2010,Indiana,23511,$,high
